name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
'011_P-19_f_S-6_PS-F',3.010391e+001,2.097341e-001,2.206655e+001,3.286556e+001,3.444808e+001,1.238153e+001,1.744823e+002,1.029696e+002,5.140370e+001,3.359792e+001,6.738138e-001,1.014068e+000,4.195648e-002,5.108939e-001,1.082598e+000,1.040642e+000,1.404441e+001,1.003786e+001,9.478156e+000,6.096048e+000,3.794904e-001,1.180781e+000,2.129342e+001,4.709095e-001,1.202227e+001,1.149727e+000,1.529526e+001,7.846856e-001,-5.642881e-001,-2.961002e+001,6.523506e-002,1.753290e+000,1.650465e+000,7.780947e-001,4.439749e+000,1.173361e+000,6.063992e+000,1.325008e+000,2.013107e+001,4.214152e-001,5.230048e+002,4.149760e-001,1.182896e+003,2.561893e-001,-7.201553e+001,-1.238774e+000,1.608449e+003,1.936801e-001,8.734556e+002,4.739923e-001,-7.975849e+001,-1.017573e+000,2.551418e+003,1.243007e-001,9.427569e+002,5.141017e-001,-7.981875e+001,-1.015198e+000,-1.389149e+001,-4.865892e-001,2.115290e+001,3.305971e-001,6.197353e-002,4.904305e-001,-2.745319e-002,-4.912568e-001,5.455409e-001,8.481600e-001,2.271315e+001,4.751889e-001,1.027940e+001,1.545014e+000,1.561034e+001,8.683744e-001,-8.482436e+000,-1.652153e+000,-1.763858e+001,2.780169e+001,-1.790328e-002,-6.483168e-003,4.464311e-002,3.607214e+000,1.825558e+000,3.622222e-001,3.474599e-001,2.416667e-001,2.217669e-001,-2.616885e+001
'012_P-20_m_S-5_PS-F',2.470903e+001,1.186648e-001,2.258783e+001,2.466451e+001,2.714412e+001,4.556293e+000,7.668041e+001,7.311369e+001,1.022278e+002,2.283926e+002,9.380684e-001,7.457832e-001,1.666946e-001,9.513909e-001,1.596294e+000,1.429599e+000,1.701605e+001,6.525095e+000,1.304085e+001,7.207100e+000,7.999952e-001,8.346576e-001,2.154939e+001,8.859277e-001,1.380740e+001,9.682416e-001,2.138572e+001,8.965511e-001,9.824041e+000,1.010260e+000,6.631655e-002,1.947745e+000,1.651704e+000,7.106075e-001,3.428808e+000,1.066860e+000,8.472115e+000,7.698432e-001,2.706307e+001,3.945714e-001,4.645938e+002,3.996156e-001,1.176585e+003,2.243145e-001,-6.503394e+001,-1.303044e+000,1.510452e+003,1.639263e-001,8.473436e+002,4.548549e-001,-7.553327e+001,-1.008974e+000,2.477059e+003,1.206903e-001,7.589150e+002,3.146550e-001,-7.596767e+001,-9.946421e-001,-1.673037e+001,-5.722464e-001,2.591187e+001,4.096293e-001,2.965530e-002,1.196898e+000,-1.782093e-002,-7.363728e-001,1.046710e+000,5.917506e-001,2.945435e+001,4.507266e-001,1.177227e+001,1.190564e+000,2.498569e+001,7.288749e-001,9.036751e+000,1.163649e+000,-7.335921e+000,1.438061e+001,1.948060e-002,-2.253870e-003,2.250051e-001,4.260652e+000,2.030457e+000,3.425000e-001,2.034545e-001,1.144444e-001,1.443076e-001,-2.161932e+001
'013_P-06_f_S-3_PS-F',3.433545e+001,8.543002e-002,3.380135e+001,3.468709e+001,3.617784e+001,2.376495e+000,3.475447e+002,2.235401e+002,3.716602e+001,2.811020e+001,9.308150e-001,7.126750e-001,3.914050e-001,6.849209e-001,1.603107e+000,1.211702e+000,1.642793e+001,9.966030e+000,1.241957e+001,5.197596e+000,5.796274e-001,8.964765e-001,2.585604e+001,5.597380e-001,-5.711609e-001,-2.527162e+001,8.479104e+000,2.077774e+000,1.653579e+000,7.409855e+000,4.565614e-002,2.041102e+000,1.501219e+000,8.049660e-001,7.162532e+000,6.650231e-001,5.796290e+000,1.508183e+000,1.666733e+001,5.906416e-001,6.505321e+002,3.012898e-001,1.244288e+003,1.913498e-001,-3.752272e+001,-1.737852e+000,1.719715e+003,1.474641e-001,8.461503e+002,3.790925e-001,-4.642885e+001,-1.263701e+000,2.654401e+003,1.112702e-001,8.263688e+002,2.685553e-001,-4.802131e+001,-1.210701e+000,-1.297553e+001,-5.546782e-001,2.013386e+001,4.055511e-001,7.662889e-002,3.480171e-001,-2.382639e-002,-6.092659e-001,6.781251e-001,7.556392e-001,2.918285e+001,4.037265e-001,-2.303070e+000,-6.060244e+000,7.689718e+000,2.365806e+000,3.515261e-001,3.393209e+001,-5.334684e+000,1.211280e+001,1.569187e-002,-1.044687e-002,8.574749e-002,5.932203e+000,1.304348e+000,6.566666e-001,4.067213e-001,6.500000e-002,2.061553e-002,-2.425928e+001
'014_P-20_m_S-1_PS-L',2.576664e+001,4.051240e-001,1.983082e+001,2.463151e+001,2.584111e+001,6.010290e+000,2.964751e+002,0,6.157203e+001,6.287775e+001,4.409082e-001,1.490955e+000,1.732959e-002,3.424260e-002,9.007577e-001,8.834282e-001,2.370498e+000,1.588641e+000,3.343813e+000,0,2.724053e-001,1.681395e+000,1.914972e+001,1.019350e+000,9.317149e+000,1.138338e+000,1.237338e+001,1.092073e+000,4.111921e+000,2.786677e+000,1.494569e-001,1.117847e+000,1.661674e+000,8.131936e-001,2.789610e-001,1.257325e+001,4.863111e+000,5.152178e-001,1.304447e+001,5.876960e-001,4.811446e+002,3.858611e-001,1.234586e+003,3.532606e-001,-1.339101e+002,-6.800275e-001,1.413157e+003,1.632995e-001,9.679471e+002,4.302744e-001,-1.342690e+002,-6.503980e-001,2.315126e+003,1.539482e-001,7.874338e+002,1.744075e-001,-1.335862e+002,-6.431239e-001,-6.187582e+000,-1.823496e+000,1.832055e+001,9.638515e-001,4.132139e-002,4.994528e-001,-2.111939e-002,-5.992280e-001,7.635250e-001,6.451894e-001,2.938896e+001,8.785603e-001,3.676686e-002,3.417169e+002,6.107117e+000,3.276810e+000,-4.438880e+000,-2.716421e+000,-1.246653e+001,2.136609e+001,-5.222281e-003,-8.308880e-004,1.789885e-002,9.009009e-001,1.904762e+000,1.800000e-001,1.600000e-001,2.133333e-001,1.327487e-001,-2.861766e+001
'015_P-20_m_S-2_PS-L',2.390731e+001,1.209821e-001,2.211525e+001,2.391808e+001,2.640705e+001,4.291798e+000,1.296498e+002,1.075535e+002,6.256227e+001,5.352899e+001,7.798561e-001,9.233679e-001,2.343754e-002,6.482612e-001,1.514115e+000,1.490678e+000,1.703519e+001,1.178733e+001,1.270725e+001,6.354667e+000,6.160336e-001,1.009494e+000,2.450139e+001,6.420071e-001,8.851175e+000,1.256871e+000,1.903380e+001,1.136075e+000,7.903051e+000,1.235432e+000,8.482653e-002,1.441880e+000,1.442752e+000,6.640429e-001,2.289044e+000,1.589763e+000,4.807565e+000,1.234880e+000,2.255967e+001,4.206420e-001,4.686555e+002,4.478146e-001,1.236008e+003,2.261326e-001,-7.880704e+001,-1.154315e+000,1.452451e+003,1.514102e-001,8.849960e+002,3.925405e-001,-8.463538e+001,-9.939265e-001,2.399789e+003,1.166310e-001,8.027895e+002,3.585959e-001,-8.594213e+001,-9.657419e-001,-1.358816e+001,-5.751631e-001,2.475922e+001,3.667706e-001,3.221641e-002,1.155013e+000,-1.278071e-002,-1.145317e+000,9.187891e-001,6.255996e-001,3.183806e+001,4.120498e-001,6.078641e+000,2.037369e+000,2.246904e+001,1.159698e+000,7.818613e+000,1.508215e+000,-1.052569e+001,1.903507e+001,3.836106e-003,-1.772287e-003,1.056553e-001,3.813559e+000,1.731602e+000,3.625000e-001,2.020365e-001,2.500000e-001,1.283225e-001,-2.433341e+001
'016_P-20_m_S-3_PS-L',2.418387e+001,1.613654e-001,2.150500e+001,2.355119e+001,2.632916e+001,4.824154e+000,2.785522e+002,2.858637e+002,2.516282e+001,1.685670e+001,1.071002e+000,7.052246e-001,2.585402e-001,1.027574e+000,1.788947e+000,1.530407e+000,1.552431e+001,7.614162e+000,1.277603e+001,5.706611e+000,8.002937e-001,7.751694e-001,2.668328e+001,5.789031e-001,5.942521e+000,2.100852e+000,1.669335e+001,1.088609e+000,6.404296e+000,1.919534e+000,6.580827e-002,1.368167e+000,1.753831e+000,8.213585e-001,2.529218e+000,1.731789e+000,6.209357e+000,9.742461e-001,2.198040e+001,4.442802e-001,4.327303e+002,3.178125e-001,1.175667e+003,2.160892e-001,-5.028938e+001,-1.544996e+000,1.428234e+003,1.239273e-001,8.075198e+002,3.371811e-001,-5.996099e+001,-1.199232e+000,2.392408e+003,9.803453e-002,8.355772e+002,4.908164e-001,-6.163143e+001,-1.151391e+000,-1.387323e+001,-5.399429e-001,2.331958e+001,4.220690e-001,3.814872e-002,1.071595e+000,-1.925314e-002,-6.777425e-001,9.792537e-001,5.831503e-001,3.142145e+001,3.846212e-001,5.118350e+000,2.483333e+000,1.833352e+001,1.089951e+000,7.630547e+000,1.658425e+000,-6.976147e+000,1.517087e+001,2.440727e-002,-5.821428e-003,2.502345e-001,5.109489e+000,1.486989e+000,5.100000e-001,4.479397e-001,1.275000e-001,4.968652e-002,-2.247356e+001
'017_P-20_m_S-4_PS-L',2.378546e+001,1.262858e-001,2.134156e+001,2.365358e+001,2.592115e+001,4.579590e+000,9.007636e+001,7.699340e+001,4.326720e+001,4.130660e+001,8.308555e-001,8.340657e-001,1.252823e-001,6.764243e-001,1.448700e+000,1.323418e+000,1.363589e+001,6.794700e+000,1.460777e+001,7.406311e+000,6.644999e-001,9.508941e-001,2.371739e+001,6.505801e-001,1.044055e+001,1.379745e+000,2.012825e+001,8.150930e-001,2.546017e+000,5.643936e+000,4.829054e-002,9.088026e-001,1.858349e+000,7.401984e-001,2.211128e+000,1.788204e+000,4.399205e+000,3.304011e+000,2.316078e+001,7.295691e-001,4.942298e+002,4.509877e-001,1.156176e+003,2.161755e-001,-6.624792e+001,-1.294326e+000,1.519119e+003,1.838365e-001,8.077324e+002,4.002896e-001,-7.505332e+001,-1.042482e+000,2.528342e+003,1.206632e-001,7.639069e+002,4.650390e-001,-7.653011e+001,-1.007976e+000,-1.528262e+001,-5.353106e-001,2.309198e+001,4.145110e-001,3.013547e-002,1.194269e+000,-1.972393e-002,-8.186684e-001,9.134870e-001,6.599410e-001,2.816322e+001,5.027235e-001,1.031003e+001,1.481011e+000,2.266717e+001,8.107367e-001,8.068244e-001,1.969524e+001,-9.254493e+000,1.704473e+001,2.133979e-002,-4.201768e-003,1.094839e-001,4.305284e+000,2.380952e+000,2.850000e-001,2.216792e-001,1.227273e-001,1.699246e-001,-2.375862e+001
'018_P-20_m_S-6_PS-L',2.365140e+001,1.587397e-001,2.168034e+001,2.355754e+001,2.625385e+001,4.573519e+000,1.109293e+002,1.270134e+002,3.591224e+001,2.589071e+001,1.116453e+000,7.510531e-001,2.600891e-001,1.043072e+000,1.857285e+000,1.597196e+000,1.757488e+001,1.390353e+001,1.555711e+001,9.169157e+000,8.448133e-001,8.320909e-001,2.604370e+001,6.026312e-001,7.197566e+000,1.931037e+000,2.011369e+001,8.821378e-001,4.877850e+000,2.540691e+000,4.521392e-002,1.642532e+000,1.616166e+000,7.688518e-001,2.777053e+000,1.476430e+000,4.609557e+000,1.258694e+000,2.213102e+001,3.727548e-001,4.943889e+002,4.341223e-001,1.204710e+003,2.307265e-001,-6.125412e+001,-1.366516e+000,1.496458e+003,1.602138e-001,8.608862e+002,3.907301e-001,-6.826637e+001,-1.130950e+000,2.448792e+003,1.155002e-001,7.900507e+002,3.461106e-001,-7.044765e+001,-1.076975e+000,-1.342301e+001,-5.632912e-001,2.233205e+001,4.147505e-001,2.998123e-002,1.176861e+000,-1.851260e-002,-6.940002e-001,1.065310e+000,6.102046e-001,3.054410e+001,4.285906e-001,3.967338e+000,3.400990e+000,2.194582e+001,8.957192e-001,4.293410e+000,3.241853e+000,-1.037349e+001,1.772458e+001,3.020958e-002,-5.667755e-003,2.712711e-001,3.718200e+000,1.984127e+000,3.620000e-001,3.943551e-001,1.322222e-001,1.894306e-001,-2.188199e+001
'019_P-08_m_S-1_PS-F',2.315534e+001,5.972724e-002,2.194019e+001,2.298298e+001,2.459996e+001,2.659777e+000,5.681541e+001,1.534736e+001,1.357014e+001,2.816972e+001,3.101500e-001,1.852588e+000,3.632618e-002,4.404961e-002,4.424306e-001,4.061044e-001,7.570805e+000,5.367605e+000,8.850483e+000,5.812963e+000,2.258946e-001,2.489405e+000,2.077210e+001,5.838349e-001,9.605257e+000,1.109982e+000,1.546056e+001,5.783143e-001,7.406758e+000,1.165920e+000,5.063665e-002,5.414199e-001,2.013028e+000,2.933740e-001,1.618113e+000,9.403176e-001,-9.667040e-001,-3.102421e+000,4.609435e+000,1.378434e+000,4.476656e+002,2.422648e-001,1.099309e+003,1.208072e-001,-1.549244e+002,-5.107113e-001,1.473818e+003,7.843888e-002,8.069955e+002,3.676603e-001,-1.570168e+002,-4.813252e-001,2.287839e+003,1.021879e-001,9.591238e+002,3.250087e-001,-1.561553e+002,-4.934957e-001,-9.618329e+000,-3.111945e-001,1.848130e+001,2.435763e-001,8.713686e-003,2.159626e+000,-2.149597e-002,-2.599021e-001,8.972426e-001,9.713502e-001,2.930226e+001,4.092221e-001,-6.738508e+000,-9.880964e-001,2.596466e+001,4.133678e-001,-2.612532e+000,-2.906230e+000,-1.491238e+001,2.527216e+001,-1.049399e-002,-5.911519e-003,2.193385e-002,1.612903e+000,8.474576e-001,2.800000e-001,0,4.350000e-001,1.050000e-001,-3.042831e+001
'020_P-21_m_S-2_PS-F',2.279137e+001,9.180691e-002,2.152082e+001,2.297054e+001,2.453158e+001,3.010754e+000,4.568356e+001,1.924495e+001,2.387377e+001,7.778094e+000,8.338138e-001,9.368526e-001,4.847894e-002,5.487723e-001,1.450413e+000,1.401934e+000,1.689076e+001,1.172199e+001,1.276035e+001,6.958958e+000,5.662964e-001,1.048544e+000,2.885392e+001,4.186956e-001,2.587310e+000,4.615379e+000,2.235923e+001,5.520087e-001,2.075235e+000,5.247546e+000,6.112042e-002,9.081159e-001,1.951336e+000,6.735860e-001,2.474043e+000,1.389705e+000,-1.003087e+000,-1.200231e+001,1.320117e+001,8.432152e-001,4.831220e+002,4.551028e-001,1.212519e+003,2.110057e-001,-6.639217e+001,-1.256253e+000,1.493374e+003,1.495605e-001,1.052698e+003,4.594873e-001,-7.227159e+001,-1.082776e+000,2.371569e+003,1.471330e-001,9.498755e+002,3.365381e-001,-7.431924e+001,-1.036449e+000,-1.306839e+001,-4.406237e-001,2.310893e+001,2.902839e-001,1.030381e-002,2.754734e+000,-1.824942e-002,-6.707820e-001,7.651167e-001,7.434872e-001,3.258701e+001,3.473166e-001,-1.446786e+000,-7.942489e+000,2.723291e+001,4.253875e-001,-2.024982e+000,-4.988799e+000,-1.506919e+001,2.667157e+001,-2.100320e-002,-3.586882e-003,1.259931e-001,4.597701e+000,1.190476e+000,5.950000e-001,4.650000e-001,1.466667e-001,9.392668e-002,-2.429624e+001
'021_P-21_m_S-3_PS-F',2.268398e+001,5.301947e-002,2.195965e+001,2.230776e+001,2.340127e+001,1.441620e+000,3.623327e+001,1.739702e+001,2.035887e+001,1.958327e+001,1.075809e+000,8.120686e-001,2.403200e-001,8.213155e-001,1.935289e+000,1.694969e+000,1.354457e+001,4.868548e+000,1.601184e+001,1.419406e+001,6.515014e-001,8.486053e-001,2.929513e+001,4.459191e-001,4.204874e+000,3.228292e+000,2.028482e+001,8.075414e-001,-3.520701e+000,-3.698247e+000,3.197443e-002,7.908114e-001,1.850977e+000,7.721062e-001,2.747792e+000,1.331984e+000,3.267536e+000,6.726024e+000,1.360372e+001,5.296065e-001,4.581025e+002,3.358897e-001,1.131911e+003,1.951743e-001,-5.251514e+001,-1.425850e+000,1.464453e+003,1.340016e-001,8.231597e+002,3.232712e-001,-6.068058e+001,-1.160619e+000,2.468972e+003,1.188806e-001,7.572446e+002,4.555408e-001,-6.277499e+001,-1.104062e+000,-1.307236e+001,-5.063450e-001,2.230554e+001,3.634799e-001,1.797610e-002,1.213581e+000,-2.465523e-002,-4.747137e-001,8.328918e-001,6.200744e-001,3.141646e+001,3.798409e-001,1.201779e+000,9.701031e+000,2.542712e+001,5.922105e-001,-6.557696e+000,-1.961120e+000,-1.032353e+001,2.095473e+001,1.477557e-002,-1.220816e-002,1.399318e-001,3.448276e+000,1.807229e+000,4.233333e-001,3.266326e-001,8.000000e-002,3.741657e-002,-2.306201e+001
'022_P-21_m_S-4_PS-F',2.338265e+001,4.809930e-002,2.231043e+001,2.327930e+001,2.435016e+001,2.039732e+000,3.070307e+001,2.118604e+001,1.567061e+001,1.800663e+001,8.753446e-001,6.965473e-001,3.273218e-001,7.570396e-001,1.374737e+000,1.047415e+000,1.522280e+001,5.732831e+000,1.550579e+001,6.647753e+000,6.479249e-001,7.767187e-001,2.852714e+001,4.860641e-001,7.519820e+000,1.777897e+000,2.494734e+001,5.387970e-001,-4.505521e-001,-3.076475e+001,4.154554e-002,1.006752e+000,2.104852e+000,6.589410e-001,2.663667e+000,1.376400e+000,1.453175e-001,2.686686e+001,1.840103e+001,4.456861e-001,4.923069e+002,4.493462e-001,1.166822e+003,2.262410e-001,-3.927953e+001,-1.593994e+000,1.481589e+003,1.730782e-001,9.352204e+002,3.375652e-001,-5.012767e+001,-1.147658e+000,2.476227e+003,1.198351e-001,8.058015e+002,4.632209e-001,-5.284198e+001,-1.063477e+000,-1.563250e+001,-5.357529e-001,2.470628e+001,3.856488e-001,1.325672e-002,1.612950e+000,-2.056677e-002,-6.620673e-001,7.408309e-001,6.524782e-001,2.984588e+001,4.848419e-001,9.088641e+000,1.443598e+000,2.629429e+001,5.240645e-001,-1.505611e+000,-9.603915e+000,-7.686251e+000,1.794341e+001,7.090675e-003,-2.862864e-003,1.533473e-001,6.229508e+000,1.333333e+000,6.325000e-001,3.481648e-001,7.600000e-002,6.343500e-002,-2.380607e+001
'023_P-21_m_S-5_PS-F',2.306280e+001,6.157076e-002,2.222706e+001,2.280554e+001,2.413103e+001,1.903967e+000,7.729507e+001,8.663345e+001,1.925168e+001,1.399147e+001,5.904491e-001,8.842325e-001,5.370227e-002,5.231823e-001,9.789671e-001,9.252648e-001,1.295151e+001,8.970182e+000,1.012544e+001,7.363582e+000,3.335336e-001,9.945364e-001,2.964895e+001,4.354097e-001,7.712484e+000,1.637050e+000,2.413724e+001,5.977201e-001,6.640472e+000,1.358196e+000,4.193331e-002,1.463835e+000,1.736316e+000,8.279724e-001,4.313265e+000,7.957090e-001,7.868594e-001,1.148133e+001,1.944293e+001,5.913784e-001,4.991597e+002,4.214662e-001,1.235538e+003,1.944701e-001,-6.902096e+001,-1.202897e+000,1.520718e+003,1.295314e-001,9.260986e+002,3.466684e-001,-7.719949e+001,-1.002004e+000,2.523948e+003,1.237020e-001,9.048610e+002,4.992741e-001,-8.008694e+001,-9.422665e-001,-1.679119e+001,-4.367805e-001,2.718458e+001,3.239711e-001,7.153405e-003,3.518745e+000,-1.713406e-002,-6.523791e-001,4.652073e-001,6.721178e-001,3.341399e+001,3.865533e-001,6.122045e+000,2.327404e+000,2.872773e+001,5.081564e-001,4.234046e+000,2.085155e+000,-1.567785e+001,2.650680e+001,-7.623238e-003,-5.441000e-003,2.458398e-002,3.934426e+000,6.666667e-001,1.065000e+000,7.950000e-001,2.733333e-001,2.960105e-001,-2.706673e+001
'024_P-06_f_S-4_PS-F',3.386774e+001,1.567461e-001,3.185485e+001,3.446031e+001,3.810384e+001,6.248989e+000,5.503329e+002,6.933151e+002,7.839179e+001,6.697664e+001,5.641416e-001,9.081379e-001,1.080719e-001,4.064996e-001,9.945059e-001,8.864341e-001,1.346133e+001,8.223261e+000,8.616828e+000,4.082181e+000,3.316822e-001,1.046687e+000,2.156674e+001,7.032863e-001,2.922452e+000,5.243896e+000,7.925759e+000,1.815462e+000,8.997606e-001,1.542229e+001,5.081306e-002,1.768355e+000,1.788803e+000,7.531300e-001,5.960491e+000,9.157400e-001,8.050773e+000,1.346499e+000,1.758071e+001,7.374814e-001,5.582544e+002,3.594491e-001,1.252448e+003,1.842950e-001,-7.739742e+001,-1.122981e+000,1.600216e+003,1.505674e-001,1.005737e+003,4.841000e-001,-7.551740e+001,-1.048996e+000,2.561946e+003,1.268655e-001,9.971791e+002,4.232594e-001,-7.788635e+001,-9.963712e-001,-1.233824e+001,-5.880605e-001,2.019340e+001,4.399722e-001,6.911838e-002,4.495895e-001,-2.052040e-002,-7.858415e-001,4.605174e-001,7.612258e-001,2.642935e+001,4.450546e-001,5.275818e-001,2.874438e+001,6.608478e+000,2.191178e+000,-2.236443e+000,-6.073251e+000,-7.134995e+000,1.304379e+001,2.009217e-002,-9.931928e-003,6.266508e-002,4.357798e+000,3.016241e+000,2.192308e-001,1.764375e-001,9.750000e-002,1.019089e-001,-2.942727e+001
'025_P-21_m_S-6_PS-F',2.301789e+001,4.654011e-002,2.199026e+001,2.295563e+001,2.378681e+001,1.796547e+000,2.396144e+001,1.741788e+001,1.387694e+001,1.111829e+001,6.041783e-001,8.285839e-001,1.849829e-001,4.986825e-001,8.847920e-001,6.998092e-001,1.375931e+001,9.683339e+000,9.985415e+000,5.011120e+000,3.898246e-001,9.709991e-001,3.028394e+001,4.816048e-001,6.239763e+000,1.897117e+000,2.241468e+001,6.523518e-001,5.158269e+000,2.463677e+000,3.419659e-002,1.133368e+000,1.736053e+000,7.125106e-001,4.046063e+000,7.208031e-001,2.964350e+000,1.415352e+000,1.912066e+001,4.819076e-001,5.001019e+002,4.019902e-001,1.237431e+003,1.986206e-001,-5.697209e+001,-1.269582e+000,1.503679e+003,1.550751e-001,1.027652e+003,3.872771e-001,-6.430559e+001,-1.059733e+000,2.426232e+003,1.350834e-001,1.019609e+003,4.081775e-001,-6.766924e+001,-9.798229e-001,-1.630815e+001,-4.659241e-001,2.767063e+001,3.336008e-001,-1.793123e-003,-1.375058e+001,-1.794004e-002,-5.752978e-001,4.710656e-001,8.108099e-001,3.427979e+001,3.729357e-001,3.423772e+000,3.318086e+000,2.458606e+001,6.219752e-001,4.304583e+000,3.089183e+000,-1.400321e+001,2.358888e+001,-1.520107e-002,-5.303765e-003,1.240412e-001,5.722071e+000,1.385042e+000,5.580000e-001,2.849140e-001,1.183333e-001,7.797792e-002,-2.738017e+001
'026_P-22_m_S-1_PS-F',2.359166e+001,1.025486e-001,2.149372e+001,2.396742e+001,2.538284e+001,3.889120e+000,8.807645e+001,0,2.050467e+001,2.235517e+001,3.113806e-001,1.289621e+000,2.009968e-002,8.464168e-002,6.232859e-001,6.031862e-001,5.571225e+000,5.727302e+000,4.660504e+000,2.203763e+000,1.432346e-001,1.457594e+000,2.243138e+001,7.723104e-001,3.010428e+000,3.643151e+000,1.530513e+001,1.005457e+000,-5.104499e-001,-2.805630e+001,6.910665e-002,8.040844e-001,2.102195e+000,8.451003e-001,-1.710930e-001,-2.043558e+001,1.210313e+001,1.889309e+000,1.217331e+001,4.727376e-001,4.033299e+002,1.433109e-001,1.089296e+003,9.302204e-002,-1.348407e+002,-6.684603e-001,1.343478e+003,9.152274e-002,7.952811e+002,2.941705e-001,-1.362940e+002,-6.354629e-001,2.158383e+003,8.136823e-002,7.297189e+002,1.575746e-001,-1.361210e+002,-6.370854e-001,-7.764733e+000,-8.428813e-001,1.910421e+001,6.248474e-001,5.058872e-002,4.378894e-001,-1.971801e-002,-4.109856e-001,3.918910e-001,4.975200e-001,3.452874e+001,4.406003e-001,-7.053115e+000,-7.617148e-001,1.197242e+001,1.492876e+000,-7.440886e+000,-1.429633e+000,-8.233395e+000,1.651153e+001,1.288902e-003,-1.120886e-002,2.574982e-002,2.173913e+000,1.162791e+000,2.900000e-001,0,2.700000e-001,1.000000e-002,-3.493898e+001
